Property_ID,Listing_Date,Area,Community,Property_Type,Developer,Bedrooms,Bathrooms,Size_SqFt,Floor_No,Parking_Spaces,Furnished,Handover_Status,Property_Age,Sale_Price,Annual_Rent,Service_Charges,Distance_To_Metro,Distance_To_Downtown,Nearby_Schools,Nearby_Malls,Latitude,Longitude,Agent_Name,Listing_Status,Transaction_Type,Completion_Status,Price_Per_SqFt,Rent_Per_SqFt,Rental_Yield,Listing_Month,Listing_Year,Luxury_Flag,Premium_Location_Flag,Accessibility_Score,Neighborhood_Convenience_Score,Investment_Grade
PROP_01731,2024-09-22,Silicon Oasis,Silicon Gates,Studio,DAMAC,0,2.0,381,36.0,3.0,Yes,Ready,14,196127.21,18000.0,3310.56,6.42,25.54,2,5,25.127928,55.396244,Hassan,Active,Rent,Completed,514.7695800524934,47.24409448818898,9.17771685020146,9,2024,0,0,3.2359999999999998,3.8,Medium
PROP_01732,2024-08-26,Dubai Marina,Marina Gate,Villa,Azizi,4,6.0,4963,1.0,3.0,No,Ready,9,14062148.49,564469.95,49388.52,1.25,16.97,5,1,25.063278,55.13194,Zain,Rented,Rent,Completed,2833.3968345758612,113.73563368930081,4.014108871069103,8,2024,1,1,5.878,2.6,Medium
PROP_01733,2023-12-06,Downtown Dubai,Opera District,Villa,Emaar,5,5.0,5081,3.0,2.0,No,Ready,6,16522432.2,729317.4,162031.48,1.77,3.84,1,5,25.205133,55.266845,Omar,Sold,Sale,Completed,3251.8071639441055,143.53816177917733,4.414104359284343,12,2023,1,1,7.731,3.4,Medium
PROP_01734,2025-03-03,JVC,District 10,Townhouse,Danube,5,6.0,3733,3.0,3.0,No,Ready,4,5245738.91,248801.3,87231.7,6.72,22.47,3,3,25.040493,55.212575,Maryam,Rented,Sale,Completed,1405.2341039378516,66.64915617465844,4.7429219080215335,3,2025,1,0,2.9930000000000003,3.0,Low
PROP_01735,2024-06-06,International City,France Cluster,Apartment,Nakheel,2,2.0,1725,32.0,1.0,Yes,Ready,6,1287836.24,59903.2,37835.07,6.06,30.62,1,4,25.170402,55.428957,Sara,Active,Rent,Completed,746.5717333333333,34.726492753623184,4.651460965254402,6,2024,0,0,2.7700000000000005,2.8,Medium
PROP_01736,2025-01-21,International City,England Cluster,Apartment,Sobha,4,5.0,1681,42.0,2.0,No,Ready,7,1324110.03,58048.84,24953.89,7.19,27.08,8,3,25.174933,55.41556,Ahmed,Sold,Sale,Completed,787.6918679357525,34.53232599643069,4.383989146279633,1,2025,0,0,2.297,5.0,Medium
PROP_01737,2024-12-17,Arjan,Miraclz,Apartment,Meraas,1,2.0,1018,42.0,1.0,No,Ready,10,906317.94,49124.57,26926.85,6.24,23.07,3,5,25.052056,55.234061,Omar,Active,Sale,Completed,890.2926719056974,48.2559626719057,5.420235861159275,12,2024,0,0,3.5729999999999995,4.2,Medium
PROP_01738,2024-09-23,Silicon Oasis,Palace Towers,Apartment,Meraas,4,4.0,1382,55.0,2.0,No,Ready,10,1316027.33,66028.87,41415.71,6.87,23.27,2,1,25.098575,55.381997,Ali,Rented,Sale,Completed,952.2629015918959,47.777764109985526,5.017287140989693,9,2024,0,0,2.438,1.4,Medium
PROP_01739,2024-06-26,Silicon Oasis,Palace Towers,Apartment,Ellington,1,2.0,907,56.0,1.0,Yes,Ready,3,983337.89,39521.88,19900.37,6.08,23.5,7,4,25.138622,55.37962,Zain,Sold,Sale,Completed,1084.1652590959206,43.57428886438809,4.019155612929753,6,2024,0,0,3.41,5.2,Medium
PROP_01740,2024-08-12,Silicon Oasis,Palace Towers,Apartment,Emaar,1,4.0,2061,51.0,1.0,Yes,Ready,1,2150888.85,97618.44,35110.67,6.5,22.03,2,3,25.119613,55.377271,Fatima,Active,Sale,Completed,1043.614192139738,47.36459970887918,4.538516251083825,8,2024,0,0,3.147,2.5999999999999996,Medium
PROP_01741,2024-10-05,Dubai Hills,Mulberry,Townhouse,Nakheel,4,4.0,1742,3.0,2.0,No,Ready,13,3575463.31,160838.71,38625.785,4.19,12.38,1,5,25.113793,55.247911,Omar,Rented,Sale,Completed,2052.504770378875,92.32991389207807,4.498401914799679,10,2024,1,0,5.667,3.4,Medium
PROP_01742,2023-12-08,International City,England Cluster,Apartment,Emaar,1,1.0,971,26.0,1.0,Yes,Off-Plan,0,609874.14,29437.92,33469.1,6.06,27.43,1,1,25.175108,55.415552,Ali,Rented,Rent,Upcoming,628.0887126673532,30.317116374871265,4.8268844453709745,12,2023,0,0,2.4270000000000005,1.0,Medium
PROP_01743,2024-08-22,JVC,District 12,Townhouse,Ellington,4,5.0,3791,2.0,2.0,No,Ready,0,5361963.26,251780.39,124212.05,5.62,16.59,6,2,25.06066,55.223657,Zain,Rented,Sale,Completed,1414.3928409390662,66.41529675547349,4.69567540453457,8,2024,1,0,3.9309999999999996,3.6000000000000005,Low
PROP_01744,2024-02-09,Business Bay,DAMAC Towers,Apartment,Danube,2,3.0,1302,18.0,1.0,No,Off-Plan,0,2193159.19,132373.42,13161.87,1.88,6.58,6,2,25.18143,55.273054,Maryam,Rented,Rent,Upcoming,1684.4540629800306,101.66929339477727,6.035741527727407,2,2024,0,0,6.802000000000001,3.6000000000000005,High
PROP_01745,2025-01-09,Arjan,Miraclz,Villa,DAMAC,5,7.0,6392,0.0,1.0,Yes,Ready,2,9919201.17,444263.37,38625.785,5.31,19.39,6,3,25.061253,55.230574,Fatima,Sold,Sale,Completed,1551.8149515018774,69.50303035043805,4.478822058208141,1,2025,1,0,4.006,4.2,Medium
PROP_01746,2024-01-15,JVC,District 15,Apartment,Emaar,2,3.0,1028,24.0,2.0,No,Ready,8,1309350.11,58162.97,17608.49,5.68,18.2,4,5,25.04454,55.227412,Sara,Sold,Sale,Completed,1273.6868774319066,56.57876459143969,4.442125108921402,1,2024,0,0,4.34,4.6,Medium
PROP_01747,2024-05-09,Palm Jumeirah,Golden Mile,Townhouse,Sobha,5,6.0,1966,0.0,3.0,No,Ready,3,7945022.13,317508.94,33360.43,5.71,16.24,2,4,25.11673,55.140639,Ahmed,Active,Sale,Completed,4041.2116632756865,161.49996948118007,3.9963254325133013,5,2024,1,1,4.321,3.2,Medium
PROP_01748,2025-02-16,Al Furjan,Azizi Tulip,Apartment,Sobha,3,3.0,1048,13.0,2.0,No,Ready,8,1488849.94,66445.62,18605.73,4.02,23.51,3,5,25.027957,55.153594,Fatima,Sold,Sale,Completed,1420.6583396946564,63.402309160305336,4.462882270056041,2,2025,0,0,4.639,4.2,Medium
PROP_01749,2023-11-07,JVC,District 15,Studio,Ellington,0,1.0,359,5.0,2.0,No,Ready,0,365952.53,18000.0,5653.92,5.71,18.01,6,3,25.040731,55.219598,Maryam,Sold,Sale,Completed,1019.3663788300836,50.139275766016716,4.9186707357918795,11,2023,0,0,3.944,4.2,Medium
PROP_01750,2024-08-19,Silicon Oasis,Palace Towers,Townhouse,Azizi,2,3.0,2260,3.0,2.0,No,Ready,5,2623949.94,114263.27,74927.98,6.71,25.29,3,1,25.114723,55.376002,Hassan,Sold,Sale,Completed,1161.039796460177,50.558969026548674,4.354628427095679,8,2024,1,0,2.3160000000000003,1.8000000000000003,Low
PROP_01751,2023-02-22,Arjan,Miraclz,Studio,Emaar,0,1.0,628,27.0,1.0,No,Ready,14,448805.66,22492.76,21034.98,5.73,22.62,8,1,25.046906,55.249187,Sara,Rented,Sale,Completed,714.6586942675159,35.81649681528662,5.011692588725373,2,2023,0,0,3.073,3.8000000000000003,Medium
PROP_01752,2023-12-27,Dubai Marina,Marina Gate,Apartment,Ellington,2,2.0,1222,34.0,3.0,No,Ready,15,2299499.84,119452.29,26715.88,1.09,17.23,3,2,25.077526,55.164772,Ali,Active,Rent,Completed,1881.7510965630113,97.75146481178396,5.194707471690887,12,2023,0,1,6.132000000000001,2.4000000000000004,High
PROP_01753,2023-08-08,Al Furjan,Azizi Tulip,Penthouse,Ellington,4,5.0,5000,51.0,2.0,No,Ready,10,10488552.74,452656.13,149997.48,4.56,24.4,6,4,25.032086,55.138025,Hassan,Active,Sale,Completed,2097.710548,90.531226,4.315715821056166,8,2023,1,0,4.08,4.800000000000001,Low
PROP_01754,2024-02-17,Silicon Oasis,Axis Residences,Apartment,Azizi,3,4.0,1779,39.0,2.0,Yes,Ready,11,1571591.41,91576.12,14956.72,4.29,20.76,2,4,25.134401,55.380932,Ahmed,Sold,Sale,Completed,883.4128218100055,51.47617762788083,5.826967455873279,2,2024,0,0,4.579,3.2,Medium
PROP_01755,2023-01-19,Dubai Marina,Marina Gate,Studio,Sobha,0,2.0,422,39.0,2.0,Yes,Off-Plan,0,903862.52,36718.65,38625.785,1.02,18.82,1,3,25.069573,55.125961,Omar,Sold,Sale,Upcoming,2141.8543127962084,87.01101895734598,4.062415377064203,1,2023,0,1,6.208,2.1999999999999997,High
PROP_01756,2023-12-15,Dubai Hills,Park Heights,Apartment,Meraas,2,3.0,782,16.0,2.0,Yes,Ready,11,1465239.14,64473.86,18125.12,5.67,15.9,6,5,25.103875,55.238057,Hassan,Sold,Sale,Completed,1873.7073401534526,82.44739130434783,4.400227801722523,12,2023,0,0,4.575,5.4,Medium
PROP_01757,2023-12-23,Dubai Marina,Cayan Tower,Townhouse,Meraas,2,2.0,3001,3.0,1.0,No,Ready,0,8165168.95,314878.82,102276.05,2.48,14.11,2,4,25.083298,55.139382,Hassan,Sold,Sale,Completed,2720.8160446517827,104.92463178940353,3.8563662543688086,12,2023,1,1,6.149,3.2,Medium
PROP_01758,2023-11-17,Silicon Oasis,Axis Residences,Apartment,Emaar,3,3.0,1098,63.0,2.0,Yes,Ready,13,1098081.66,55934.76,15028.8,4.95,24.33,3,5,25.127616,55.377013,Hassan,Active,Rent,Completed,1000.0743715846994,50.9424043715847,5.093861598599143,11,2023,0,0,4.0920000000000005,4.2,Medium
PROP_01759,2024-03-14,Al Furjan,Murooj,Apartment,Nakheel,4,5.0,1467,52.0,3.0,Yes,Ready,7,2332239.2,101493.87,43640.01,3.28,22.56,6,2,25.014313,55.165512,Omar,Sold,Sale,Completed,1589.8017723244718,69.18464212678936,4.351777896538227,3,2024,0,0,4.5040000000000004,3.6000000000000005,Medium
PROP_01760,2025-02-10,Dubai Hills,Park Heights,Apartment,Ellington,2,3.0,1633,11.0,1.0,No,Ready,7,2946837.19,133628.74,55927.35,3.52,13.15,6,1,25.118296,55.237036,Fatima,Active,Sale,Completed,1804.5543110838946,81.83021432945499,4.534649571189917,2,2025,1,0,5.125,3.0000000000000004,Low
PROP_01761,2024-11-19,JVC,District 15,Apartment,Sobha,2,3.0,1229,40.0,2.0,Yes,Ready,7,1484532.74,74047.26,13455.22,6.08,18.45,7,4,25.052227,55.239384,Ali,Sold,Rent,Completed,1207.919235150529,60.25000813669649,4.987916938766874,11,2024,0,0,3.915,5.2,Medium
PROP_01762,2024-11-20,JVC,District 12,Villa,Danube,3,3.0,3420,0.0,3.0,No,Off-Plan,0,4808154.52,241347.21,117355.41,5.53,14.41,1,4,25.066608,55.219996,Ali,Active,Rent,Upcoming,1405.8931345029239,70.5693596491228,5.019539388680046,11,2024,1,0,4.593999999999999,2.8,Low
PROP_01763,2025-01-16,JVC,District 12,Studio,Danube,0,2.0,545,23.0,1.0,No,Ready,5,481657.56,22991.91,6660.21,4.29,20.55,7,2,25.061014,55.209641,Ahmed,Active,Sale,Completed,883.7753394495413,42.18699082568807,4.773497170894609,1,2025,0,0,4.2,4.0,Medium
PROP_01764,2023-09-28,Dubai Hills,Mulberry,Penthouse,DAMAC,3,4.0,5991,17.0,1.0,Yes,Off-Plan,0,16651534.63,756754.74,65078.64,3.88,11.16,3,1,25.088997,55.23869,Sara,Rented,Sale,Upcoming,2779.4249090302123,126.31526289434152,4.544654632832481,9,2023,1,0,5.144,1.8000000000000003,Low
PROP_01765,2023-09-28,Business Bay,DAMAC Towers,Studio,Danube,0,1.0,382,40.0,2.0,Yes,Off-Plan,0,878032.56,36142.8,9888.99,0.2,7.91,6,4,25.174624,55.279994,Fatima,Rented,Sale,Upcoming,2298.514554973822,94.61465968586388,4.1163393758427365,9,2023,0,0,7.909,4.800000000000001,Medium
PROP_01766,2024-01-27,Arjan,Vincitore,Penthouse,Azizi,3,4.0,6866,69.0,3.0,Yes,Ready,10,9669660.78,580744.86,176704.18,4.78,24.21,2,2,25.078523,55.242031,Sara,Sold,Sale,Completed,1408.3397582289542,84.5827060879697,6.005845222628379,1,2024,1,0,3.5889999999999995,2.0,Medium
PROP_01767,2025-03-08,Dubai Hills,Park Heights,Villa,Emaar,4,5.0,2861,3.0,2.0,No,Ready,9,6541731.34,281629.02,51466.8,3.47,14.08,2,5,25.118583,55.240572,Sara,Active,Sale,Completed,2286.519168123034,98.43726668996855,4.305114431678877,3,2025,1,0,5.856999999999999,3.8,Low
PROP_01768,2023-04-10,Arjan,Vincitore,Penthouse,Sobha,4,5.0,7401,26.0,1.0,No,Ready,10,12630477.94,592754.34,186367.54,4.98,18.92,5,1,25.05892,55.24387,Sara,Active,Sale,Completed,1706.5907228752872,80.0911147142278,4.693047585497782,4,2023,1,0,3.8179999999999996,2.6,Low
PROP_01769,2024-03-21,Downtown Dubai,Burj Views,Apartment,Azizi,3,4.0,860,62.0,1.0,No,Ready,0,2905711.18,109889.69,27148.12,0.54,1.0,7,4,25.202303,55.27702,Maryam,Active,Sale,Completed,3378.733930232558,127.77870930232558,3.781851780602641,3,2024,1,1,8.430000000000001,5.2,Medium
PROP_01770,2024-05-25,Downtown Dubai,The Residences,Apartment,Meraas,4,5.0,1907,9.0,1.0,No,Ready,13,5761404.94,236386.6,49536.44,1.64,3.87,3,1,25.212827,55.264734,Hassan,Rented,Sale,Completed,3021.1876979549033,123.95731515469323,4.102933268217734,5,2024,1,1,6.992999999999999,1.8000000000000003,High
PROP_01771,2023-09-20,Business Bay,Executive Towers,Apartment,Danube,1,1.0,2331,21.0,2.0,Yes,Ready,9,5255700.92,248421.75,49887.68,0.78,1.12,6,4,25.187373,55.282922,Omar,Active,Sale,Completed,2254.6979493779495,106.57303732303733,4.726710172084906,9,2023,1,0,8.298,4.800000000000001,Medium
PROP_01772,2023-08-23,Silicon Oasis,Palace Towers,Villa,DAMAC,3,4.0,2419,2.0,2.0,Yes,Ready,1,3053116.16,144292.84,79333.39,5.63,22.7,8,1,25.134881,55.379811,Omar,Sold,Rent,Completed,1262.1397933030178,59.64978916907813,4.7260841854114055,8,2023,1,0,3.115,3.8000000000000003,Low
PROP_01773,2023-01-12,Arjan,Lincoln Park,Apartment,DAMAC,1,1.0,1936,51.0,2.0,No,Ready,4,2120444.14,100719.23,28967.38,5.51,21.44,7,4,25.068496,55.225871,Zain,Active,Sale,Completed,1095.2707334710744,52.02439566115702,4.74991196891421,1,2023,0,0,3.901,5.2,Medium
PROP_01774,2023-04-26,Dubai Hills,Sidra,Apartment,Ellington,2,3.0,2092,22.0,2.0,Yes,Ready,0,4305825.95,184646.34,29898.64,1.46,18.55,3,2,25.096863,55.242609,Maryam,Active,Sale,Completed,2058.2342017208416,88.263068833652,4.288290844640388,4,2023,1,0,5.8149999999999995,2.4000000000000004,Medium
PROP_01775,2024-11-29,Palm Jumeirah,Marina Residences,Townhouse,Emaar,3,4.0,2912,2.0,2.0,No,Ready,7,10943295.32,464076.02,71757.47,5.26,18.49,5,2,25.108354,55.142672,Fatima,Sold,Sale,Completed,3757.9997664835164,159.3667651098901,4.240733768299694,11,2024,1,1,3.921,3.2,Medium
PROP_01776,2023-01-27,Silicon Oasis,Axis Residences,Apartment,Danube,3,4.0,1160,33.0,2.0,No,Ready,6,1314747.05,54925.77,34751.38,5.5,24.11,6,1,25.119148,55.388575,Hassan,Sold,Rent,Completed,1133.4026293103448,47.349801724137926,4.177668244245157,1,2023,0,0,3.039,3.0000000000000004,Medium
PROP_01777,2023-12-14,Business Bay,Bay Square,Apartment,Emaar,3,4.0,1007,66.0,3.0,Yes,Ready,15,2535549.16,113524.72,10243.17,0.48,4.05,1,2,25.184916,55.270459,Sara,Rented,Sale,Completed,2517.923694141013,112.73557100297914,4.477322774526683,12,2023,1,0,7.755000000000001,1.6,Medium
PROP_01778,2023-11-07,Silicon Oasis,Palace Towers,Apartment,Meraas,3,4.0,1836,65.0,2.0,Yes,Off-Plan,0,1940438.15,91606.2,46667.06,6.21,24.57,1,5,25.133145,55.390241,Ahmed,Rented,Sale,Upcoming,1056.8835239651416,49.894444444444446,4.720902853821958,11,2023,0,0,3.438,3.4,Medium
PROP_01779,2025-02-13,Downtown Dubai,Burj Views,Apartment,Danube,3,3.0,1567,31.0,2.0,Yes,Ready,12,4720720.38,206329.39,16668.16,0.33,2.61,5,1,25.19576,55.273457,Omar,Sold,Sale,Completed,3012.5847989789404,131.67159540523295,4.370718309733905,2,2025,1,1,7.774,2.6,High
PROP_01780,2024-11-02,International City,England Cluster,Studio,Danube,0,1.0,389,50.0,1.0,No,Ready,7,180000.0,18000.0,12387.35,5.84,28.36,5,3,25.160449,55.405755,Ahmed,Rented,Sale,Completed,462.7249357326478,46.27249357326478,10.0,11,2024,0,0,2.8440000000000003,3.8,Medium
PROP_01781,2025-02-12,Silicon Oasis,Axis Residences,Villa,Azizi,4,4.0,5267,1.0,1.0,Yes,Ready,13,6212627.16,315382.57,47859.17,7.23,23.1,8,3,25.133629,55.383244,Ahmed,Sold,Rent,Completed,1179.5380975887601,59.87897664704766,5.076476696213008,2,2025,1,0,2.675,5.0,Medium
PROP_01782,2024-07-08,Dubai Hills,Sidra,Penthouse,Ellington,5,7.0,7531,57.0,3.0,Yes,Off-Plan,0,22262782.71,956436.01,119010.55,3.48,15.88,4,1,25.119687,55.243299,Ahmed,Sold,Sale,Upcoming,2956.1522653034126,126.99986854335414,4.296120671250984,7,2024,1,0,4.872,2.2,Low
PROP_01783,2024-05-10,Downtown Dubai,Opera District,Apartment,Ellington,3,4.0,764,53.0,1.0,No,Ready,3,1843017.72,97235.4,10432.09,1.3,1.39,2,1,25.197252,55.269804,Zain,Active,Sale,Completed,2412.3268586387435,127.27146596858638,5.275879821708931,5,2024,0,1,7.4110000000000005,1.4,High
PROP_01784,2024-02-01,Silicon Oasis,Palace Towers,Apartment,Meraas,4,4.0,2346,66.0,2.0,No,Ready,14,2231855.01,109821.35,62612.05,8.52,21.87,3,2,25.113395,55.387262,Zain,Rented,Sale,Completed,951.3448465473144,46.81216965046889,4.920631022532239,2,2024,0,0,1.9530000000000003,2.4000000000000004,Low
PROP_01785,2023-01-12,Silicon Oasis,Silicon Gates,Apartment,Ellington,1,2.0,1626,49.0,2.0,No,Off-Plan,0,1377573.4,70322.82,52221.56,6.82,26.83,6,4,25.141616,55.374455,Omar,Rented,Sale,Upcoming,847.2161131611316,43.248966789667904,5.104832889485237,1,2023,0,0,2.707,4.800000000000001,Low
PROP_01786,2024-01-19,Palm Jumeirah,Golden Mile,Townhouse,Nakheel,5,5.0,2764,20.0,2.0,No,Ready,14,9659014.14,442652.58,80158.56,7.14,18.4,8,5,25.119523,55.144811,Maryam,Rented,Sale,Completed,3494.5781982633866,160.14926917510854,4.582792545741112,1,2024,1,1,3.5900000000000003,6.2,Medium
PROP_01787,2025-02-16,Dubai Hills,Park Heights,Studio,Azizi,0,2.0,418,57.0,1.0,No,Ready,2,579052.14,25078.61,11196.18,3.85,12.99,1,4,25.083425,55.249823,Fatima,Active,Sale,Completed,1385.292200956938,59.996674641148324,4.330976136276778,2,2025,0,0,5.576,2.8,Medium
PROP_01788,2023-05-27,JVC,District 12,Apartment,Danube,3,3.0,1972,21.0,1.0,Yes,Ready,6,2403757.19,126193.08,25638.03,4.48,17.99,4,1,25.050763,55.197342,Fatima,Active,Sale,Completed,1218.94380831643,63.99243407707911,5.249826418615934,5,2023,0,0,4.161,2.2,Medium
PROP_01789,2024-09-18,JVC,District 15,Villa,Azizi,6,8.0,2559,2.0,3.0,No,Ready,7,4095131.64,188456.37,56760.9,5.15,18.84,1,4,25.051318,55.209808,Ahmed,Active,Rent,Completed,1600.2859085580305,73.64453692848768,4.60196122047007,9,2024,1,0,4.340999999999999,2.8,Low
PROP_01790,2025-01-02,Al Furjan,Murooj,Apartment,Ellington,3,3.0,2256,18.0,2.0,No,Ready,10,3109616.54,141330.72,78162.28,4.03,25.84,4,4,25.01353,55.135853,Fatima,Sold,Sale,Completed,1378.3761258865247,62.64659574468085,4.544956530235075,1,2025,1,0,4.201,4.0,Low
PROP_01791,2023-06-20,Dubai Marina,Marina Gate,Studio,Sobha,0,1.0,434,32.0,1.0,No,Ready,3,867838.26,35484.46,12148.76,1.08,21.94,1,3,25.086096,55.134579,Hassan,Rented,Sale,Completed,1999.6273271889402,81.76142857142857,4.088833327076407,6,2023,0,1,5.866,2.1999999999999997,Medium
PROP_01792,2024-06-26,Al Furjan,Azizi Tulip,Penthouse,Nakheel,3,5.0,3531,43.0,1.0,Yes,Ready,15,6436342.71,338874.56,71876.75,3.41,24.9,7,5,25.025529,55.133703,Ali,Sold,Sale,Completed,1822.8101699235344,95.97127159444916,5.265017343987887,6,2024,1,0,4.805,5.800000000000001,Low
PROP_01793,2025-01-04,Dubai Hills,Mulberry,Apartment,Nakheel,1,1.0,1912,10.0,2.0,Yes,Ready,1,4148073.61,161800.01,58933.15,4.59,17.05,2,5,25.086429,55.236118,Fatima,Rented,Rent,Completed,2169.4945658995816,84.62343619246863,3.9006060454168265,1,2025,1,0,5.0,3.8,Low
PROP_01794,2023-09-15,Al Furjan,Murooj,Apartment,Danube,4,4.0,1096,67.0,2.0,Yes,Off-Plan,0,1710295.61,75091.2,33244.29,4.63,24.91,4,1,25.036592,55.1369,Hassan,Rented,Sale,Upcoming,1560.4886952554746,68.51386861313868,4.390539247188969,9,2023,0,0,3.394,2.2,Medium
PROP_01795,2025-02-17,Business Bay,DAMAC Towers,Villa,Danube,5,6.0,6318,0.0,2.0,Yes,Ready,0,19495504.3,800884.54,214660.59,1.25,5.83,4,2,25.193938,55.278858,Maryam,Active,Sale,Completed,3085.7081829692943,126.76235201012979,4.108047310168837,2,2025,1,0,7.192,2.8,Medium
PROP_01796,2023-01-22,Business Bay,Bay Square,Villa,Emaar,4,6.0,2031,3.0,1.0,No,Ready,10,5691159.94,248438.0,21482.89,0.81,5.09,2,2,25.17235,55.27047,Ahmed,Sold,Sale,Completed,2802.1466962087643,122.32299359921221,4.365331542588838,1,2023,1,0,7.486,2.0,Medium
PROP_01797,2023-02-26,Business Bay,Bay Square,Apartment,Emaar,3,3.0,1436,51.0,1.0,Yes,Ready,15,3209265.23,158766.08,34213.06,0.63,3.41,3,1,25.189421,55.275876,Zain,Sold,Sale,Completed,2234.8643662952645,110.56133704735375,4.9471161970617175,2,2023,1,0,7.544,1.8000000000000003,Medium
PROP_01798,2023-08-24,Arjan,Vincitore,Apartment,Meraas,2,4.0,652,58.0,1.0,No,Ready,8,573782.04,31584.51,10568.85,6.18,24.2,3,1,25.093778,55.250157,Zain,Active,Rent,Completed,880.0338036809817,48.442499999999995,5.50461809505226,8,2023,0,0,2.6900000000000004,1.8000000000000003,Medium
PROP_01799,2024-12-25,Palm Jumeirah,Shoreline,Villa,Ellington,6,6.0,5479,1.0,3.0,No,Ready,6,23747092.75,941496.87,133423.89,7.31,15.28,7,5,25.121098,55.132296,Zain,Active,Sale,Completed,4334.201998539879,171.83735535681694,3.9646826662602734,12,2024,1,1,3.817,5.800000000000001,Low
PROP_01800,2024-10-11,Dubai Marina,Princess Tower,Apartment,DAMAC,4,5.0,2356,10.0,1.0,No,Ready,10,5394110.22,230548.01,21424.33,2.18,18.35,2,5,25.097692,55.119838,Fatima,Rented,Sale,Completed,2289.520466893039,97.85569185059423,4.274069319999916,10,2024,1,1,6.075,3.8,High
PROP_01801,2023-05-03,Dubai Hills,Park Heights,Apartment,Emaar,2,2.0,2226,17.0,1.0,Yes,Ready,2,5124937.9,194083.29,54500.64,2.93,16.09,3,1,25.109613,55.24343,Hassan,Sold,Sale,Completed,2302.3081311769993,87.18925876010782,3.7870369121936096,5,2023,1,0,5.126,1.8000000000000003,Low
PROP_01802,2023-04-16,International City,China Cluster,Villa,Ellington,3,4.0,5206,1.0,2.0,Yes,Ready,10,4940030.94,222515.83,175335.21,8.59,28.18,3,5,25.161581,55.399886,Hassan,Rented,Sale,Completed,948.9110526315791,42.74218786016135,4.5043408169423325,4,2023,1,0,1.8870000000000002,4.2,Low
PROP_01803,2024-04-22,Al Furjan,Murooj,Penthouse,Ellington,5,7.0,4608,11.0,1.0,No,Off-Plan,0,8411358.97,423032.46,37967.11,2.48,24.53,3,1,25.014441,55.139399,Omar,Active,Sale,Upcoming,1825.381720920139,91.80391927083333,5.029299801718009,4,2024,1,0,4.507,1.8000000000000003,Medium
PROP_01804,2024-09-07,Al Furjan,Azizi Tulip,Apartment,DAMAC,2,3.0,2096,21.0,2.0,No,Off-Plan,0,2737233.68,128923.99,65360.7,4.02,20.97,3,3,25.023467,55.162184,Hassan,Sold,Sale,Upcoming,1305.9320992366413,61.50953721374046,4.710010363455706,9,2024,1,0,4.493,3.0,Low
PROP_01805,2023-06-25,Downtown Dubai,The Residences,Penthouse,Azizi,5,7.0,6837,31.0,3.0,Yes,Ready,13,30211306.16,1272121.46,126990.87,0.93,2.41,8,4,25.192199,55.257057,Hassan,Rented,Sale,Completed,4418.795694017844,186.06427672955974,4.210746312201154,6,2023,1,1,8.094000000000001,5.6,Medium
PROP_01806,2024-02-20,Arjan,Vincitore,Apartment,Sobha,4,4.0,972,49.0,1.0,Yes,Ready,15,1000103.3,53943.54,31239.57,8.48,21.37,2,3,25.058965,55.232226,Hassan,Sold,Rent,Completed,1028.9128600823046,55.49746913580247,5.393796820788412,2,2024,0,0,2.223,2.5999999999999996,Medium
PROP_01807,2023-10-28,Arjan,Lincoln Park,Studio,Emaar,0,1.0,500,69.0,3.0,Yes,Ready,0,539857.5,18000.0,38625.785,6.7,17.14,5,2,25.072557,55.239419,Omar,Rented,Sale,Completed,1079.715,36.0,3.33421319514872,10,2023,0,0,3.336,3.2,Low
PROP_01808,2023-05-11,Dubai Hills,Mulberry,Studio,Emaar,0,1.0,379,46.0,2.0,Yes,Ready,7,651585.57,22922.25,3442.51,4.48,14.65,8,4,25.088193,55.244121,Sara,Rented,Sale,Completed,1719.2231398416884,60.48087071240106,3.5179186058402125,5,2023,0,0,5.095,5.6,Low
PROP_01809,2023-04-13,Arjan,Lincoln Park,Apartment,Nakheel,2,3.0,1244,30.0,1.0,Yes,Ready,2,1376268.6,71391.44,43317.0,4.09,23.05,5,1,25.053089,55.246184,Ahmed,Rented,Sale,Completed,1106.3252411575563,57.38861736334405,5.1873188126213154,4,2023,0,0,3.85,2.6,Medium
PROP_01810,2024-08-08,Al Furjan,Masakin,Villa,DAMAC,5,5.0,4739,2.0,2.0,Yes,Off-Plan,0,7719781.07,374385.9,123931.41,3.75,23.39,6,4,25.021041,55.13921,Maryam,Active,Rent,Upcoming,1628.9894640219457,79.00103397341212,4.849695821749515,8,2024,1,0,4.586,4.800000000000001,Low
PROP_01811,2024-07-05,Dubai Marina,Marina Gate,Townhouse,Sobha,4,5.0,3835,2.0,1.0,Yes,Off-Plan,0,9364959.15,431178.18,107952.12,2.42,18.46,3,5,25.095302,55.133579,Zain,Active,Sale,Upcoming,2441.9710951760107,112.43238070404172,4.604165091312757,7,2024,1,1,5.944,4.2,Medium
